timestamp,t_ex,u_ex,t_amb,u_amb,delta_t,delta_u,label_str,classe
1770859402.7615626,46.98,31.54,27.87,77.47,19.11,-45.93,GAMING,1
1770859394.6024337,46.93,31.48,27.85,77.46,19.08,-45.97999999999999,GAMING,1
1770859011.9658494,47.19,31.58,28.21,76.72,18.98,-45.14,GAMING,1
1770858950.0691192,47.23,31.48,28.14,77.2,19.09,-45.72,GAMING,1
1770858995.3664925,47.11,31.66,28.21,76.79,18.9,-45.13000000000001,GAMING,1
1770859225.7923076,47.04,31.45,28.03,76.97,19.01,-45.52,GAMING,1
1770859292.7541723,47.2,31.34,27.92,77.16,19.28,-45.81999999999999,GAMING,1
1770859550.1889868,47.12,31.35,28.14,76.4,18.98,-45.05,GAMING,1
1770859380.8162465,46.98,31.35,27.87,77.31,19.11,-45.96,GAMING,1
1770859125.350455,46.93,31.64,28.06,76.79,18.87,-45.150000000000006,GAMING,1
1770859342.8337624,47.19,31.28,27.91,77.48,19.28,-46.2,GAMING,1
1770859541.467152,47.28,31.36,28.17,76.45,19.11,-45.09,GAMING,1
1770859028.003229,47.22,31.56,28.21,76.65,19.01,-45.09,GAMING,1
1770859010.558993,47.15,31.57,28.23,76.74,18.92,-45.17,GAMING,1
1770859538.3716557,47.26,31.4,28.2,76.44,19.06,-45.04,GAMING,1
1770859229.1689625,47.02,31.46,28.02,76.95,19.000000000000004,-45.49,GAMING,1
1770859285.4390416,47.18,31.35,27.94,77.1,19.24,-45.74999999999999,GAMING,1
1770859236.7653434,47.11,31.57,27.99,76.96,19.12,-45.38999999999999,GAMING,1
1770859296.6924849,47.17,31.34,27.91,77.19,19.26,-45.85,GAMING,1
1770859013.6542473,47.2,31.62,28.23,76.68,18.97,-45.06,GAMING,1
1770859100.5913143,46.97,31.59,28.09,76.6,18.88,-45.00999999999999,GAMING,1
1770859307.664789,46.97,31.35,27.83,77.27,19.14,-45.92,GAMING,1
1770859535.2767773,47.24,31.43,28.19,76.54,19.05,-45.11000000000001,GAMING,1
1770859596.3304732,47.34,31.18,28.17,76.42,19.17,-45.24,GAMING,1
1770858930.37477,47.22,31.55,28.09,77.31,19.13,-45.760000000000005,GAMING,1
1770859558.0673358,47.16,31.36,28.16,76.43,19.0,-45.07000000000001,GAMING,1
1770859370.406284,47.01,31.19,27.88,77.24,19.13,-46.05,GAMING,1
1770859545.9684136,47.13,31.3,28.12,76.43,19.01,-45.13000000000001,GAMING,1
1770858941.6286876,47.31,31.52,28.1,77.26,19.21,-45.74000000000001,GAMING,1
1770859399.1045833,46.97,31.49,27.86,77.48,19.11,-45.99000000000001,GAMING,1
1770859324.2645197,47.12,31.39,27.85,77.46,19.27,-46.06999999999999,GAMING,1
1770859367.874115,47.15,31.18,27.89,77.26,19.26,-46.080000000000005,GAMING,1
1770858927.561174,47.18,31.57,28.09,77.33,19.09,-45.76,GAMING,1
1770858932.6248214,47.25,31.55,28.08,77.3,19.17,-45.75,GAMING,1
1770859135.197537,46.69,31.73,28.04,76.91,18.65,-45.17999999999999,GAMING,1
1770859014.779384,47.18,31.6,28.22,76.77,18.96,-45.17,GAMING,1
1770859254.490316,47.2,31.37,27.93,77.01,19.270000000000003,-45.64,GAMING,1
1770859132.1032424,46.8,31.65,28.01,76.82,18.79,-45.17,GAMING,1
1770859497.576274,47.38,31.17,28.09,76.8,19.290000000000003,-45.63,GAMING,1
1770859285.157524,47.17,31.38,27.94,77.12,19.23,-45.74000000000001,GAMING,1
1770859408.389166,46.99,31.5,27.89,77.47,19.1,-45.97,GAMING,1
1770859577.1987717,47.13,31.32,28.14,76.42,18.99,-45.1,GAMING,1
1770859617.1502476,47.35,31.0,28.16,76.45,19.19,-45.45,GAMING,1
1770859478.7270646,47.28,31.27,28.03,76.99,19.25,-45.72,GAMING,1
1770858958.791442,47.06,31.71,28.17,77.11,18.89,-45.4,GAMING,1
1770859578.6044145,47.14,31.37,28.14,76.46,19.0,-45.08999999999999,GAMING,1
1770859167.2706237,46.72,31.94,27.94,77.28,18.78,-45.34,GAMING,1
1770859404.169156,47.01,31.51,27.86,77.43,19.15,-45.92,GAMING,1
1770859205.5351195,47.08,31.67,28.06,77.18,19.02,-45.510000000000005,GAMING,1
1770859340.864576,47.16,31.29,27.89,77.48,19.27,-46.190000000000005,GAMING,1
1770858979.8928175,47.01,31.77,28.21,76.97,18.8,-45.2,GAMING,1
1770858946.1306863,47.3,31.48,28.12,77.29,19.18,-45.81,GAMING,1
1770859143.638159,46.77,31.81,27.95,76.95,18.820000000000004,-45.14,GAMING,1
1770859458.7504246,47.09,31.48,27.98,76.98,19.110000000000003,-45.5,GAMING,1
1770859141.106275,46.77,31.82,27.98,76.92,18.790000000000003,-45.1,GAMING,1
1770859202.1594353,47.03,31.69,28.04,77.13,18.99,-45.44,GAMING,1
1770859358.3080862,47.44,31.15,27.95,77.36,19.49,-46.21,GAMING,1
1770859037.0057025,47.16,31.53,28.23,76.68,18.93,-45.150000000000006,GAMING,1
1770859013.0915592,47.2,31.61,28.22,76.72,18.980000000000004,-45.11,GAMING,1
1770859031.9413643,47.22,31.5,28.22,76.72,19.0,-45.22,GAMING,1
1770859437.086193,46.89,31.63,27.98,77.11,18.91,-45.48,GAMING,1
1770859098.340731,46.96,31.62,28.13,76.6,18.83,-44.97999999999999,GAMING,1
1770859535.8400676,47.22,31.46,28.21,76.56,19.01,-45.1,GAMING,1
1770859067.6735525,47.24,31.56,28.17,76.52,19.07,-44.96,GAMING,1
1770859363.0911188,47.25,31.07,27.9,77.28,19.35,-46.21,GAMING,1
1770859223.5419164,47.07,31.51,28.05,76.95,19.02,-45.44,GAMING,1
1770859035.5992904,47.13,31.48,28.22,76.66,18.910000000000004,-45.17999999999999,GAMING,1
1770859384.755174,47.0,31.42,27.86,77.35,19.14,-45.92999999999999,GAMING,1
1770859446.652694,46.94,31.47,27.99,77.08,18.95,-45.61,GAMING,1
1770859319.4807336,47.15,31.42,27.83,77.43,19.32,-46.010000000000005,GAMING,1
1770859258.710288,47.19,31.34,27.92,77.1,19.27,-45.75999999999999,GAMING,1
1770859033.067536,47.2,31.52,28.21,76.64,18.99,-45.120000000000005,GAMING,1
1770859277.5606525,47.19,31.37,27.95,77.13,19.24,-45.75999999999999,GAMING,1
1770859419.642769,46.91,31.53,27.95,77.35,18.96,-45.81999999999999,GAMING,1
1770859020.1260552,47.2,31.58,28.21,76.72,18.99,-45.14,GAMING,1
1770858919.6829498,47.25,31.44,28.06,77.34,19.19,-45.900000000000006,GAMING,1
1770859395.4470074,46.93,31.47,27.87,77.43,19.06,-45.96000000000001,GAMING,1
1770859276.435203,47.21,31.38,27.95,77.15,19.26,-45.77000000000001,GAMING,1
1770858968.3573017,47.04,31.74,28.17,76.97,18.87,-45.23,GAMING,1
1770859183.871473,46.93,31.76,27.99,77.3,18.94,-45.53999999999999,GAMING,1
1770859290.502428,47.29,31.38,27.92,77.16,19.37,-45.78,GAMING,1
1770859274.184375,47.21,31.38,27.95,77.16,19.26,-45.78,GAMING,1
1770859267.7132554,47.16,31.31,27.96,77.18,19.2,-45.870000000000005,GAMING,1
1770859021.2511203,47.22,31.59,28.24,76.72,18.98,-45.13,GAMING,1
1770859002.400818,47.12,31.7,28.23,76.68,18.89,-44.98,GAMING,1
1770859556.9419272,47.16,31.39,28.16,76.41,19.0,-45.02,GAMING,1
1770859137.7298057,46.7,31.8,28.02,76.91,18.680000000000003,-45.11,GAMING,1
1770859270.8080306,47.23,31.38,27.94,77.21,19.29,-45.83,GAMING,1
1770859213.975496,47.06,31.59,28.07,77.08,18.99,-45.49,GAMING,1
1770859426.3951125,46.82,31.6,27.96,77.16,18.86,-45.56,GAMING,1
1770859547.6575136,47.12,31.29,28.14,76.43,18.98,-45.14000000000001,GAMING,1
1770859044.6019783,47.19,31.55,28.22,76.54,18.97,-44.99000000000001,GAMING,1
1770859045.7283237,47.18,31.56,28.23,76.57,18.95,-45.00999999999999,GAMING,1
1770859031.0983603,47.24,31.53,28.22,76.68,19.020000000000003,-45.150000000000006,GAMING,1
1770859199.345827,47.02,31.72,28.02,77.19,19.000000000000004,-45.47,GAMING,1
1770859168.1160438,46.73,31.92,27.96,77.32,18.77,-45.39999999999999,GAMING,1
1770859035.881322,47.14,31.54,28.23,76.64,18.91,-45.1,GAMING,1
1770859203.2840798,47.03,31.69,28.03,77.1,19.0,-45.41,GAMING,1
1770859099.1837957,46.97,31.59,28.13,76.55,18.84,-44.96,GAMING,1
1770859240.9850938,47.18,31.45,27.98,76.96,19.2,-45.50999999999999,GAMING,1
1770859405.5756686,46.98,31.51,27.88,77.44,19.1,-45.92999999999999,GAMING,1
1770859228.043645,47.01,31.51,28.04,76.96,18.97,-45.44999999999999,GAMING,1
1770858965.2622125,47.0,31.69,28.16,77.05,18.84,-45.36,GAMING,1
1770859198.7831316,47.02,31.71,28.03,77.13,18.99,-45.42,GAMING,1
1770859070.7685275,47.22,31.58,28.19,76.53,19.03,-44.95,GAMING,1
1770859457.061647,47.06,31.49,27.98,77.01,19.08,-45.52000000000001,GAMING,1
1770859267.9952474,47.18,31.37,27.95,77.19,19.23,-45.81999999999999,GAMING,1
1770858912.9310622,47.31,31.5,28.03,77.23,19.28,-45.73,GAMING,1
1770859173.4611435,46.83,31.94,27.98,77.35,18.85,-45.41,GAMING,1
1770859098.903542,46.97,31.59,28.13,76.61,18.84,-45.02,GAMING,1
1770859034.7551088,47.17,31.52,28.23,76.69,18.94,-45.17,GAMING,1
1770858992.5521507,47.13,31.71,28.22,76.82,18.910000000000004,-45.10999999999999,GAMING,1
1770859286.0005343,47.19,31.38,27.96,77.13,19.23,-45.75,GAMING,1
1770859169.8035884,46.75,31.93,27.94,77.37,18.81,-45.440000000000005,GAMING,1
1770859276.1543188,47.19,31.39,27.96,77.17,19.23,-45.78,GAMING,1
1770859017.8745854,47.2,31.59,28.21,76.7,18.99,-45.11,GAMING,1
1770859247.1755023,47.16,31.39,27.99,76.95,19.17,-45.56,GAMING,1
1770858944.159685,47.29,31.5,28.13,77.32,19.16,-45.81999999999999,GAMING,1
1770859143.075319,46.75,31.78,27.95,77.0,18.8,-45.22,GAMING,1
1770859311.8854296,47.01,31.41,27.82,77.37,19.19,-45.96000000000001,GAMING,1
1770859068.5174313,47.24,31.58,28.17,76.52,19.07,-44.94,GAMING,1
1770859431.7407465,46.9,31.69,27.97,77.17,18.93,-45.48,GAMING,1
1770859397.1350646,46.93,31.53,27.86,77.46,19.07,-45.92999999999999,GAMING,1
1770859368.4368834,47.11,31.17,27.89,77.25,19.22,-46.08,GAMING,1
1770858928.6866047,47.19,31.58,28.09,77.34,19.1,-45.760000000000005,GAMING,1
1770859204.128346,47.06,31.66,28.06,77.13,19.000000000000004,-45.47,GAMING,1
1770859149.2651565,46.77,31.77,27.91,77.13,18.860000000000003,-45.36,GAMING,1
1770858959.3533952,47.06,31.69,28.16,77.08,18.9,-45.39,GAMING,1
1770859408.9515424,47.0,31.54,27.9,77.49,19.1,-45.95,GAMING,1
1770858965.8252585,46.99,31.69,28.17,77.04,18.82,-45.35000000000001,GAMING,1
1770859037.8505018,47.21,31.53,28.22,76.64,18.99,-45.11,GAMING,1
1770859561.1621168,47.14,31.34,28.15,76.41,18.99,-45.06999999999999,GAMING,1
1770859154.6102912,46.75,31.83,27.94,77.27,18.81,-45.44,GAMING,1
1770859488.5740335,47.37,31.22,28.09,76.94,19.28,-45.72,GAMING,1
1770859320.6071858,47.08,31.39,27.84,77.45,19.24,-46.06,GAMING,1
1770858919.402045,47.27,31.42,28.05,77.32,19.22,-45.89999999999999,GAMING,1
1770859089.3380167,47.04,31.59,28.17,76.62,18.87,-45.03,GAMING,1
1770859547.094074,47.13,31.27,28.14,76.39,18.99,-45.120000000000005,GAMING,1
1770859590.4223752,47.25,31.35,28.17,76.46,19.08,-45.10999999999999,GAMING,1
1770859544.2805555,47.2,31.28,28.14,76.42,19.06,-45.14,GAMING,1
1770859031.6612513,47.23,31.52,28.22,76.7,19.01,-45.18000000000001,GAMING,1
1770859431.178643,46.91,31.66,27.97,77.15,18.94,-45.49000000000001,GAMING,1
1770859461.2829645,47.12,31.42,28.0,76.96,19.12,-45.53999999999999,GAMING,1
1770859096.0899878,46.97,31.59,28.16,76.62,18.81,-45.03,GAMING,1
1770858941.066329,47.3,31.48,28.09,77.32,19.21,-45.83999999999999,GAMING,1
1770859228.6056435,47.02,31.52,28.03,76.96,18.99,-45.44,GAMING,1
1770859607.5843785,47.51,31.04,28.15,76.39,19.36,-45.35,GAMING,1
1770859134.9153304,46.7,31.71,28.02,76.9,18.680000000000003,-45.190000000000005,GAMING,1
1770858993.67856,47.13,31.69,28.25,76.88,18.880000000000003,-45.19,GAMING,1
1770859225.5114417,47.06,31.48,28.04,76.92,19.020000000000003,-45.44,GAMING,1
1770859406.9818697,46.98,31.51,27.89,77.45,19.09,-45.94,GAMING,1
1770859472.5363958,47.24,31.37,28.02,77.02,19.22,-45.64999999999999,GAMING,1
1770859438.4931166,46.94,31.6,27.99,77.09,18.95,-45.49,GAMING,1
1770858973.70266,47.03,31.69,28.18,76.99,18.85,-45.3,GAMING,1
1770859340.582927,47.16,31.28,27.89,77.45,19.27,-46.17,GAMING,1
1770859256.4593737,47.17,31.33,27.91,77.06,19.26,-45.73,GAMING,1
1770859072.4564955,47.22,31.56,28.18,76.6,19.04,-45.03999999999999,GAMING,1
1770859291.065455,47.29,31.42,27.94,77.07,19.35,-45.64999999999999,GAMING,1
1770859011.4039276,47.19,31.59,28.22,76.74,18.97,-45.14999999999999,GAMING,1
1770859314.417107,47.03,31.37,27.81,77.36,19.22,-45.99,GAMING,1
1770859185.2768748,46.94,31.78,27.99,77.28,18.95,-45.5,GAMING,1
1770859139.6988182,46.7,31.82,27.99,76.9,18.710000000000004,-45.080000000000005,GAMING,1
1770859478.1629994,47.27,31.33,28.03,76.91,19.24,-45.58,GAMING,1
1770859464.0965211,47.13,31.39,28.0,76.98,19.130000000000003,-45.59,GAMING,1
1770859375.4705846,47.03,31.38,27.88,77.27,19.15,-45.89,GAMING,1
1770859028.8472085,47.24,31.57,28.2,76.74,19.040000000000003,-45.17,GAMING,1
1770859239.8598497,47.19,31.48,27.98,76.92,19.21,-45.44,GAMING,1
1770858983.5498369,47.06,31.78,28.2,76.83,18.860000000000003,-45.05,GAMING,1
1770858994.2416227,47.11,31.65,28.23,76.83,18.88,-45.18,GAMING,1
1770859277.8419795,47.19,31.35,27.95,77.12,19.24,-45.77,GAMING,1
1770859305.4143586,47.0,31.36,27.83,77.22,19.17,-45.86,GAMING,1
1770859098.6219482,46.97,31.63,28.13,76.59,18.84,-44.96000000000001,GAMING,1
1770859254.7717793,47.21,31.34,27.92,76.99,19.29,-45.64999999999999,GAMING,1
1770859127.8823266,46.91,31.64,28.05,76.79,18.86,-45.150000000000006,GAMING,1
1770859111.5646832,47.0,31.61,28.09,76.73,18.91,-45.120000000000005,GAMING,1
1770859328.4851706,47.17,31.37,27.85,77.48,19.32,-46.11,GAMING,1
1770859479.8514607,47.32,31.32,28.03,76.97,19.29,-45.65,GAMING,1
1770859166.9901953,46.73,31.92,27.94,77.3,18.79,-45.38,GAMING,1
1770859037.5689676,47.19,31.57,28.22,76.63,18.97,-45.06,GAMING,1
1770859466.347294,47.13,31.42,27.98,77.02,19.15,-45.6,GAMING,1
1770859511.3627238,47.38,31.11,28.09,76.68,19.290000000000003,-45.57000000000001,GAMING,1
1770859180.7767274,46.93,31.74,28.01,77.32,18.92,-45.58,GAMING,1
1770859542.8741033,47.27,31.31,28.15,76.38,19.120000000000005,-45.06999999999999,GAMING,1
1770859095.2459998,47.0,31.58,28.17,76.57,18.83,-44.99,GAMING,1
1770859228.887617,47.03,31.51,28.03,76.92,19.0,-45.41,GAMING,1
1770859239.0156963,47.19,31.48,28.02,76.9,19.17,-45.42,GAMING,1
1770859026.8770585,47.21,31.58,28.21,76.69,19.0,-45.11,GAMING,1
1770859323.7021253,47.11,31.4,27.84,77.49,19.27,-46.09,GAMING,1
1770859346.491786,47.29,31.3,27.89,77.39,19.4,-46.09,GAMING,1
1770859440.743687,46.99,31.64,28.0,77.15,18.99,-45.510000000000005,GAMING,1
1770859312.448177,47.03,31.41,27.81,77.36,19.22,-45.95,GAMING,1
1770859588.1715398,47.26,31.33,28.18,76.43,19.08,-45.10000000000001,GAMING,1
1770859150.1096735,46.78,31.8,27.9,77.07,18.880000000000003,-45.27,GAMING,1
1770859115.503398,47.0,31.58,28.07,76.74,18.93,-45.16,GAMING,1
1770859032.2233758,47.22,31.51,28.23,76.69,18.99,-45.17999999999999,GAMING,1
1770859524.3047829,47.21,31.26,28.16,76.62,19.05,-45.36,GAMING,1
1770859544.8438756,47.17,31.3,28.13,76.42,19.040000000000003,-45.120000000000005,GAMING,1
1770859468.598436,47.17,31.37,28.02,77.03,19.15,-45.66,GAMING,1
1770859400.2285757,46.97,31.51,27.85,77.44,19.12,-45.92999999999999,GAMING,1
1770859366.7486422,47.13,31.12,27.9,77.25,19.230000000000004,-46.13,GAMING,1
1770858939.9410598,47.25,31.52,28.09,77.31,19.16,-45.790000000000006,GAMING,1
1770859452.5597382,47.0,31.54,28.0,77.04,19.0,-45.50000000000001,GAMING,1
1770859394.8842738,46.93,31.47,27.85,77.41,19.08,-45.94,GAMING,1
1770859552.7212982,47.13,31.37,28.15,76.46,18.980000000000004,-45.08999999999999,GAMING,1
1770859487.4470112,47.33,31.25,28.07,76.89,19.26,-45.64,GAMING,1
1770859604.4903831,47.49,31.12,28.16,76.43,19.33,-45.31,GAMING,1
1770859339.1768477,47.15,31.27,27.89,77.46,19.26,-46.19,GAMING,1
1770859253.9275415,47.18,31.37,27.92,76.99,19.26,-45.61999999999999,GAMING,1
1770858946.6929011,47.29,31.5,28.13,77.29,19.16,-45.790000000000006,GAMING,1
1770859623.058932,47.41,31.07,28.17,76.37,19.239999999999995,-45.3,GAMING,1
1770859334.3939292,47.17,31.3,27.88,77.47,19.290000000000003,-46.17,GAMING,1
1770859419.9245555,46.91,31.57,27.97,77.34,18.94,-45.77,GAMING,1
1770859210.598954,47.02,31.6,28.06,77.07,18.960000000000004,-45.46999999999999,GAMING,1
1770859445.808745,46.94,31.56,27.99,77.11,18.95,-45.55,GAMING,1
1770859141.3872142,46.77,31.84,27.98,76.93,18.790000000000003,-45.09,GAMING,1
1770859245.2051146,47.16,31.41,28.0,77.02,19.16,-45.61,GAMING,1
1770859565.6633291,47.11,31.32,28.16,76.34,18.95,-45.02,GAMING,1
1770859140.8235753,46.76,31.82,27.97,76.97,18.79,-45.15,GAMING,1
1770858976.5166595,46.98,31.7,28.18,76.95,18.8,-45.25,GAMING,1
1770859498.1391516,47.38,31.13,28.09,76.76,19.290000000000003,-45.63000000000001,GAMING,1
1770859318.6377146,47.11,31.39,27.83,77.45,19.28,-46.06,GAMING,1
1770859000.430904,47.13,31.77,28.22,76.76,18.910000000000004,-44.99000000000001,GAMING,1
1770859560.8807435,47.15,31.34,28.16,76.36,18.99,-45.02,GAMING,1
1770859482.1022348,47.34,31.27,28.03,76.95,19.31,-45.68000000000001,GAMING,1
1770859351.275132,47.41,31.24,27.89,77.37,19.52,-46.13000000000001,GAMING,1
1770859154.328617,46.75,31.85,27.92,77.21,18.83,-45.35999999999999,GAMING,1
1770859388.6937158,46.96,31.45,27.84,77.37,19.12,-45.92,GAMING,1
1770859573.5404077,47.09,31.3,28.13,76.37,18.960000000000004,-45.07000000000001,GAMING,1
1770859067.110849,47.23,31.6,28.19,76.53,19.04,-44.93,GAMING,1
1770859233.3893151,47.01,31.54,28.01,76.96,19.0,-45.42,GAMING,1
1770859514.4565525,47.3,31.08,28.11,76.75,19.19,-45.67,GAMING,1
1770859565.3818598,47.11,31.4,28.16,76.37,18.95,-44.970000000000006,GAMING,1
1770859266.588109,47.19,31.37,27.92,77.15,19.27,-45.78,GAMING,1
1770859094.683696,46.99,31.56,28.18,76.6,18.81,-45.03999999999999,GAMING,1
1770859482.9464133,47.36,31.26,28.05,76.92,19.31,-45.66,GAMING,1
1770859611.8049226,47.41,30.98,28.14,76.32,19.27,-45.33999999999999,GAMING,1
1770859154.8911674,46.77,31.83,27.95,77.28,18.820000000000004,-45.45,GAMING,1
1770859122.8182871,46.93,31.62,28.06,76.81,18.87,-45.19,GAMING,1
1770858937.12698,47.31,31.55,28.07,77.24,19.24,-45.69,GAMING,1
1770859504.0476189,47.32,31.13,28.09,76.72,19.23,-45.59,GAMING,1
1770859365.624305,47.14,31.11,27.91,77.26,19.23,-46.150000000000006,GAMING,1
1770859512.2071393,47.37,31.11,28.1,76.69,19.27,-45.58,GAMING,1
1770859116.3468914,47.01,31.57,28.07,76.83,18.94,-45.26,GAMING,1
1770859477.8817966,47.28,31.31,28.04,76.97,19.24,-45.66,GAMING,1
1770859405.8569152,46.98,31.52,27.86,77.44,19.12,-45.92,GAMING,1
1770859302.8819227,47.09,31.34,27.85,77.19,19.24,-45.85,GAMING,1
1770859291.910051,47.22,31.32,27.93,77.1,19.29,-45.78,GAMING,1
1770859178.5249047,46.9,31.82,27.98,77.39,18.92,-45.57,GAMING,1
1770859008.5901628,47.19,31.61,28.2,76.69,18.99,-45.08,GAMING,1
1770858965.5433726,46.99,31.73,28.17,77.05,18.82,-45.31999999999999,GAMING,1
1770859151.235023,46.76,31.78,27.92,77.14,18.84,-45.36,GAMING,1
1770859073.8625295,47.21,31.53,28.17,76.58,19.04,-45.05,GAMING,1
1770858932.3441412,47.25,31.57,28.1,77.29,19.15,-45.720000000000006,GAMING,1
1770859128.1643414,46.9,31.65,28.06,76.84,18.84,-45.190000000000005,GAMING,1
1770859402.4802284,46.98,31.52,27.87,77.48,19.11,-45.96000000000001,GAMING,1
1770859489.980044,47.39,31.23,28.09,76.88,19.3,-45.64999999999999,GAMING,1
1770859353.5250964,47.42,31.17,27.91,77.44,19.51,-46.27,GAMING,1
1770858961.3222752,47.0,31.69,28.18,77.12,18.82,-45.43000000000001,GAMING,1
1770859053.0431936,47.19,31.71,28.22,76.61,18.97,-44.9,GAMING,1
1770859251.6761203,47.11,31.35,27.93,77.06,19.18,-45.71,GAMING,1
1770859405.0114932,47.0,31.49,27.87,77.46,19.13,-45.97,GAMING,1
1770859341.989786,47.18,31.31,27.88,77.42,19.3,-46.11,GAMING,1
1770859081.1783762,47.08,31.56,28.16,76.57,18.92,-45.00999999999999,GAMING,1
1770859237.327562,47.12,31.5,28.0,76.92,19.12,-45.42,GAMING,1
1770858918.2769828,47.31,31.44,28.04,77.27,19.270000000000003,-45.83,GAMING,1
1770859096.3712442,46.99,31.6,28.16,76.63,18.83,-45.03,GAMING,1
1770859607.865775,47.48,31.01,28.16,76.34,19.32,-45.33,GAMING,1
1770859280.9369252,47.23,31.37,27.96,77.11,19.27,-45.74,GAMING,1
1770858959.9164784,47.01,31.62,28.16,77.1,18.85,-45.47999999999999,GAMING,1
1770859034.1923974,47.19,31.54,28.23,76.69,18.96,-45.15,GAMING,1
1770859004.3702023,47.12,31.7,28.21,76.72,18.91,-45.02,GAMING,1
1770859007.464317,47.15,31.6,28.21,76.7,18.94,-45.1,GAMING,1
1770859409.5141628,47.0,31.51,27.91,77.45,19.09,-45.94,GAMING,1
1770859217.352214,47.07,31.58,28.03,76.97,19.04,-45.39,GAMING,1
1770859046.0099754,47.17,31.62,28.23,76.6,18.94,-44.97999999999999,GAMING,1
1770859115.7851803,46.99,31.59,28.07,76.82,18.92,-45.22999999999999,GAMING,1
1770859460.4383714,47.14,31.43,27.98,76.99,19.16,-45.56,GAMING,1
1770859185.841041,46.92,31.75,28.0,77.27,18.92,-45.52,GAMING,1
1770859347.8982303,47.31,31.24,27.88,77.36,19.430000000000003,-46.120000000000005,GAMING,1
1770859287.6890192,47.23,31.38,27.94,77.16,19.29,-45.78,GAMING,1
1770859613.211592,47.41,30.97,28.13,76.37,19.28,-45.400000000000006,GAMING,1
1770859534.7145946,47.24,31.42,28.2,76.53,19.040000000000003,-45.11,GAMING,1
1770859335.2375264,47.17,31.29,27.86,77.5,19.31,-46.21,GAMING,1
1770859550.751441,47.11,31.38,28.17,76.45,18.94,-45.07000000000001,GAMING,1
1770859581.9809792,47.16,31.3,28.14,76.45,19.02,-45.150000000000006,GAMING,1
1770859338.8947432,47.14,31.22,27.87,77.52,19.27,-46.3,GAMING,1
1770859587.0459857,47.21,31.33,28.16,76.37,19.05,-45.040000000000006,GAMING,1
1770859216.5074823,47.07,31.59,28.07,76.98,19.0,-45.39,GAMING,1
1770859045.1654406,47.19,31.56,28.23,76.57,18.96,-45.00999999999999,GAMING,1
1770859271.6526515,47.22,31.4,27.94,77.2,19.28,-45.8,GAMING,1
1770859580.011506,47.15,31.29,28.13,76.41,19.02,-45.12,GAMING,1
1770859055.5747318,47.15,31.65,28.2,76.61,18.95,-44.96,GAMING,1
1770859505.4543283,47.36,31.17,28.1,76.74,19.26,-45.56999999999999,GAMING,1
1770858930.0924132,47.23,31.58,28.09,77.33,19.14,-45.75,GAMING,1
1770859381.6592638,46.99,31.4,27.85,77.36,19.14,-45.96,GAMING,1
1770858973.4212103,47.05,31.71,28.19,77.01,18.86,-45.3,GAMING,1
1770859004.9327767,47.13,31.68,28.23,76.75,18.9,-45.07,GAMING,1
1770859289.658584,47.27,31.39,27.93,77.13,19.340000000000003,-45.74,GAMING,1
1770859141.949755,46.76,31.83,27.96,76.96,18.8,-45.13,GAMING,1
1770858936.0020833,47.28,31.48,28.1,77.31,19.18,-45.83,GAMING,1
1770859587.6084735,47.25,31.34,28.16,76.45,19.09,-45.11,GAMING,1
1770859506.2989848,47.39,31.15,28.08,76.74,19.31,-45.59,GAMING,1
1770859000.9939315,47.13,31.76,28.23,76.73,18.9,-44.97,GAMING,1
1770859586.2019155,47.22,31.34,28.17,76.48,19.05,-45.14,GAMING,1
1770859488.291261,47.36,31.23,28.08,76.94,19.28,-45.71,GAMING,1
1770859427.5210092,46.84,31.59,27.97,77.14,18.870000000000005,-45.55,GAMING,1
1770859255.8971517,47.16,31.32,27.92,76.97,19.239999999999995,-45.65,GAMING,1
1770859101.1542406,46.96,31.63,28.1,76.63,18.86,-45.0,GAMING,1
1770859615.1809444,47.4,30.98,28.14,76.4,19.26,-45.42,GAMING,1
1770859418.51733,46.94,31.54,27.93,77.38,19.01,-45.84,GAMING,1
1770859022.9386292,47.18,31.59,28.24,76.72,18.94,-45.13,GAMING,1
1770859286.8451922,47.21,31.36,27.95,77.14,19.26,-45.78,GAMING,1
1770859603.082609,47.47,31.14,28.17,76.43,19.3,-45.290000000000006,GAMING,1
1770859520.366567,47.25,31.17,28.12,76.63,19.13,-45.46,GAMING,1
1770859491.6682875,47.38,31.19,28.11,76.91,19.270000000000003,-45.72,GAMING,1
1770859439.0557125,46.95,31.62,27.97,77.12,18.980000000000004,-45.5,GAMING,1
